spotify_id,name,artists,daily_rank,daily_movement,weekly_movement,country,snapshot_date,popularity,is_explicit,duration_ms,album_name,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
7mXuWTczZNxG5EDcjFEuJR,LADY GAGA,"Peso Pluma, Gabito Ballesteros, Junior H",41,-6,-16,,2023-11-28,93,True,212878,GÉNESIS,2023-06-29,0.646,0.736,5,-7.118,0,0.0449,0.216,0.0,0.415,0.873,140.098,3
0mflMxspEfB0VbI1kyLiAv,Stick Season,Noah Kahan,42,2,-2,,2023-11-28,91,False,182346,Stick Season,2022-10-14,0.662,0.488,9,-6.894,1,0.0682,0.782,0.0,0.102,0.817,117.913,4
1odExI7RdWc4BT515LTAwj,Daylight,David Kushner,43,-2,-13,,2023-11-28,94,False,212953,Daylight,2023-04-14,0.508,0.43,2,-9.475,0,0.0335,0.83,0.000441,0.093,0.324,130.09,4
7MXVkk9YMctZqd1Srtv4MB,Starboy,"The Weeknd, Daft Punk",44,-2,-9,,2023-11-28,93,True,230453,Starboy,2016-11-25,0.679,0.587,7,-7.015,1,0.276,0.141,6.35e-06,0.137,0.486,186.003,4
7fUYUcWy853HS8YJn0b3Sr,Sleigh Ride,The Ronettes,45,5,5,,2023-11-28,74,False,181266,Sleigh Ride,2020-12-04,0.529,0.772,2,-7.013,1,0.0287,0.403,2.21e-06,0.316,0.853,91.751,4
7xapw9Oy21WpfEcib2ErSA,Mistletoe,Justin Bieber,46,4,4,,2023-11-28,84,False,182946,Under The Mistletoe (Deluxe Edition),2011-01-01,0.657,0.56,6,-9.049,0,0.0467,0.498,0.0,0.0794,0.854,161.993,4
2N0SPREDYqILVEFSsWF5N5,Love Me Again,V,47,3,3,,2023-11-28,90,False,182293,Layover,2023-08-11,0.633,0.607,0,-6.182,0,0.0532,0.183,1.38e-06,0.167,0.363,74.029,4
1vYXt7VSjH9JIM5oRRo7vA,Dance The Night - From Barbie The Album,Dua Lipa,48,-10,-12,,2023-11-28,93,False,176579,Dance The Night (From Barbie The Album),2023-05-25,0.671,0.845,11,-4.93,0,0.048,0.0207,0.0,0.329,0.775,110.056,4
6XbtvPmIpyCbjuT0e8cQtp,Columbia,Quevedo,49,-6,-5,,2023-11-28,93,False,186000,Columbia,2023-07-07,0.668,0.712,5,-5.927,1,0.0381,0.369,2.13e-05,0.108,0.264,100.02,4
59NraMJsLaMCVtwXTSia8i,Prada,"cassö, RAYE, D-Block Europe",50,-17,-11,,2023-11-28,94,True,132359,Prada,2023-08-11,0.638,0.717,8,-5.804,1,0.0375,0.001,1.79e-06,0.113,0.422,141.904,4
3rUGC1vUpkDG9CZFHMur1t,greedy,Tate McRae,1,0,0,,2023-11-27,100,True,131872,greedy,2023-09-15,0.75,0.733,6,-3.18,0,0.0319,0.256,0.0,0.114,0.844,111.018,1
0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey,2,2,8,,2023-11-27,92,False,241106,Merry Christmas,1994-10-28,0.336,0.627,7,-7.463,1,0.0384,0.164,0.0,0.0708,0.35,150.273,4
06qMRF18gwbOYYbnP2du6i,Last Christmas - Single Version,Wham!,3,5,12,,2023-11-27,80,False,265960,The Singles: Echoes from the Edge of Heaven,2023-07-07,0.733,0.598,2,-8.228,1,0.0278,0.212,3.71e-06,0.156,0.935,107.732,4
4xhsWYTOGcal8zt0J161CU,Lovin On Me,Jack Harlow,4,-2,2,,2023-11-27,93,True,138411,Lovin On Me,2023-11-10,0.943,0.558,2,-4.911,1,0.0568,0.0026,2.19e-06,0.0937,0.606,104.983,4
3vkCueOmm7xQDoJ17W1Pm3,My Love Mine All Mine,Mitski,5,0,-3,,2023-11-27,97,False,137773,The Land Is Inhospitable and So Are We,2023-09-15,0.504,0.308,9,-14.958,1,0.0321,0.868,0.135,0.158,0.121,113.95,4
2HafqoJbgXdtjwCOvNEF14,Si No Estás,iñigo quintero,6,-3,-4,,2023-11-27,99,False,184061,Si No Estás,2022-09-23,0.537,0.421,5,-8.72,1,0.0285,0.827,0.0,0.138,0.524,98.224,4
2EjXfH91m7f8HiJN1yQg97,Rockin' Around The Christmas Tree,Brenda Lee,7,6,17,,2023-11-27,88,False,126266,Merry Christmas From Brenda Lee,1964-10-19,0.589,0.472,8,-8.749,1,0.0502,0.614,0.0,0.505,0.898,67.196,4
1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,Taylor Swift,8,-2,-5,,2023-11-27,99,False,178426,Lover,2019-08-23,0.552,0.702,9,-5.707,1,0.157,0.117,2.06e-05,0.105,0.564,169.994,4
7iQXYTyuG13aoeHxGG28Nh,PERRO NEGRO,"Bad Bunny, Feid",9,0,-2,,2023-11-27,97,True,162767,nadie sabe lo que va a pasar mañana,2023-10-13,0.911,0.778,5,-2.248,1,0.262,0.0887,2.16e-05,0.179,0.345,96.057,4
56y1jOTK0XSvJzVv9vHQBK,Paint The Town Red,Doja Cat,10,1,-1,,2023-11-27,88,True,230480,Scarlet,2023-09-20,0.864,0.556,2,-7.683,0,0.194,0.255,3.85e-06,0.112,0.726,99.974,4
7vQbuQcyTflfCIOu3Uzzya,Jingle Bell Rock,Bobby Helms,11,10,21,,2023-11-27,86,False,130973,Jingle Bell Rock/Captain Santa Claus (And His Reindeer Space Patrol),1957-12-02,0.754,0.424,2,-8.463,1,0.0363,0.643,0.0,0.0652,0.806,119.705,4
2KslE17cAJNHTsI2MI0jb2,Standing Next to You,Jung Kook,12,-2,-6,,2023-11-27,97,False,206019,GOLDEN,2023-11-03,0.711,0.809,2,-4.389,0,0.0955,0.0447,0.0,0.339,0.816,106.017,4
2HRgqmZQC0MC7GeNuDIXHN,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto",13,-6,-9,,2023-11-27,88,True,183550,GOLDEN,2023-11-03,0.79,0.831,11,-4.185,1,0.044,0.312,0.0,0.0797,0.872,124.987,4
6CvTEtGagmzQvkUzzyKR9k,HARLEY QUINN,"Fuerza Regida, Marshmello",14,0,-4,,2023-11-27,94,True,143327,Pa las Baby's Y Belikeada,2023-10-20,0.815,0.741,1,-6.04,1,0.0569,0.0277,0.0183,0.219,0.591,125.031,4
5mjYQaktjmjcMKcUIcqz4s,Strangers,Kenya Grace,15,-3,-4,,2023-11-27,97,False,172964,Strangers,2023-09-01,0.628,0.523,11,-8.307,0,0.0946,0.701,0.00274,0.219,0.416,169.982,4
5RqSsdzTNPX1uzkmlHCFvK,QLONA,"KAROL G, Peso Pluma",16,-1,-2,,2023-11-27,93,True,172797,MAÑANA SERÁ BONITO (BICHOTA SEASON),2023-08-10,0.841,0.738,7,-7.455,0,0.307,0.52,0.0,0.0892,0.484,169.918,4
6uIIdjYTxxpWOyWuVXrKQO,Que Onda,"Calle 24, Chino Pacas, Fuerza Regida",17,0,-1,,2023-11-27,94,True,191466,Que Onda,2023-08-30,0.808,0.944,10,-4.863,0,0.0408,0.183,1.11e-06,0.138,0.937,124.934,3
4MjDJD8cW7iVeWInc2Bdyj,MONACO,Bad Bunny,18,-2,-6,,2023-11-27,97,True,267194,nadie sabe lo que va a pasar mañana,2023-10-13,0.787,0.621,4,-5.009,0,0.068,0.15,0.000402,0.58,0.13,139.056,4
5PyDJG7SQRgWXefgexqIge,Agora Hills,Doja Cat,19,-1,-1,,2023-11-27,84,True,265360,Scarlet,2023-09-20,0.755,0.687,8,-6.247,0,0.101,0.183,0.000177,0.125,0.381,123.01,4
1IcR6RlgvDczfvoWJSSY2A,It's the Most Wonderful Time of the Year,Andy Williams,20,15,30,,2023-11-27,73,False,151000,The Andy Williams Christmas Album,1963-01-01,0.234,0.526,2,-11.656,1,0.0411,0.871,2.34e-06,0.122,0.649,201.739,3
1rv46mRwDqMEhOBZ7vODg3,It's Beginning to Look a Lot like Christmas,Michael Bublé,21,18,29,,2023-11-27,78,False,207199,Christmas (Deluxe Special Edition),2011-10-14,0.331,0.223,4,-11.274,1,0.0338,0.88,5.92e-06,0.343,0.355,92.896,3
0lizgQ7Qw35od7CYaoMBZb,Santa Tell Me,Ariana Grande,22,14,28,,2023-11-27,88,False,204093,Santa Tell Me,2014-11-24,0.525,0.621,7,-7.364,1,0.116,0.0489,0.0,0.294,0.591,191.9,4
2uFaJJtFpPDc5Pa95XzTvg,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,23,22,27,,2023-11-27,86,False,117146,A Winter Romance,1959-01-01,0.451,0.24,1,-14.014,1,0.0351,0.912,2.45e-06,0.175,0.701,134.009,4
4bw8mcDUSRWfQo63ZTYRnU,Según Quién,"Maluma, Carin Leon",24,1,-2,,2023-11-27,89,True,142334,Don Juan,2023-08-25,0.909,0.762,9,-3.974,1,0.0643,0.434,0.0,0.0856,0.843,101.987,3
7ABLbnD53cQK00mhcaOUVG,LALA,Myke Towers,25,-3,-4,,2023-11-27,95,True,197920,LA VIDA ES UNA,2023-03-23,0.708,0.737,1,-4.045,1,0.0436,0.0739,0.00162,0.0955,0.607,91.986,4
1Iq8oo9XkmmvCQiGOfORiz,Is It Over Now? (Taylor's Version) (From The Vault),Taylor Swift,26,-6,-13,,2023-11-27,95,False,229477,1989 (Taylor's Version),2023-10-26,0.596,0.658,0,-7.346,1,0.036,0.0504,0.0,0.127,0.176,100.012,4
5aIVCx5tnk0ntmdiinnYvw,Water,Tyla,27,-4,-8,,2023-11-27,95,False,200255,Water,2023-07-28,0.673,0.722,3,-3.495,0,0.0755,0.0856,0.0,0.137,0.519,117.187,4
5XeFesFbtLpXzIVDNQP22n,I Wanna Be Yours,Arctic Monkeys,28,-4,-9,,2023-11-27,95,False,183956,AM,2013-09-09,0.464,0.417,0,-9.345,0,0.0256,0.136,0.022,0.0974,0.479,67.528,4
4OMJGnvZfDvsePyCwRGO7X,Houdini,Dua Lipa,29,-10,-12,,2023-11-27,92,False,185917,Houdini,2023-11-09,0.744,0.789,9,-4.876,0,0.059,0.0036,0.00144,0.0947,0.866,116.985,4
7CyPwkp0oE8Ro9Dd5CUDjW,"One Of The Girls (with JENNIE, Lily Rose Depp)","The Weeknd, JENNIE, Lily-Rose Depp",30,-1,-3,,2023-11-27,92,False,244684,The Idol Episode 4 (Music from the HBO Original Series),2023-06-23,0.522,0.641,8,-6.287,1,0.0318,0.0545,0.0,0.162,0.202,87.51,4
7uoFMmxln0GPXQ0AcCBXRq,Snowman,Sia,31,19,19,,2023-11-27,87,False,165900,Everyday Is Christmas (Deluxe Edition),2018-11-01,0.716,0.512,1,-6.257,1,0.0331,0.483,0.0,0.0928,0.326,104.957,3
4Dvkj6JhhA12EX05fT7y2e,As It Was,Harry Styles,32,-4,-7,,2023-11-27,94,False,167303,Harry's House,2022-05-20,0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,4
59NraMJsLaMCVtwXTSia8i,Prada,"cassö, RAYE, D-Block Europe",33,-6,-7,,2023-11-27,94,True,132359,Prada,2023-08-11,0.638,0.717,8,-5.804,1,0.0375,0.001,1.79e-06,0.113,0.422,141.904,4
01qFKNWq73UfEslI0GvumE,3D (feat. Jack Harlow),"Jung Kook, Jack Harlow",34,-8,-5,,2023-11-27,87,True,201812,3D : The Remixes,2023-10-02,0.853,0.824,1,-3.287,1,0.103,0.0322,0.0,0.0859,0.888,108.044,4
7mXuWTczZNxG5EDcjFEuJR,LADY GAGA,"Peso Pluma, Gabito Ballesteros, Junior H",35,3,-11,,2023-11-27,94,True,212878,GÉNESIS,2023-06-29,0.646,0.736,5,-7.118,0,0.0449,0.216,0.0,0.415,0.873,140.098,3
1kuGVB7EU95pJObxwvfwKS,vampire,Olivia Rodrigo,36,-6,-10,,2023-11-27,94,True,219724,GUTS,2023-09-08,0.511,0.532,5,-5.745,1,0.0578,0.177,0.0,0.291,0.35,138.005,4
3YZE5qDV7u1ZD1gZc47ZeR,Underneath the Tree,Kelly Clarkson,37,13,13,,2023-11-27,78,False,229640,Wrapped In Red,2013-10-29,0.509,0.812,8,-5.439,1,0.0537,0.00128,1.99e-05,0.214,0.689,159.878,4
1vYXt7VSjH9JIM5oRRo7vA,Dance The Night - From Barbie The Album,Dua Lipa,38,-5,-8,,2023-11-27,93,False,176579,Dance The Night (From Barbie The Album),2023-05-25,0.671,0.845,11,-4.93,0,0.048,0.0207,0.0,0.329,0.775,110.056,4
1Qrg8KqiBpW07V7PNxwwwL,Kill Bill,SZA,39,1,-8,,2023-11-27,91,False,153946,SOS,2022-12-08,0.644,0.735,8,-5.747,1,0.0391,0.0521,0.144,0.161,0.418,88.98,4
17cia5k4BpGVlyEfqrFH50,Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes,Olivia Rodrigo,40,-6,6,,2023-11-27,77,False,205483,The Hunger Games: The Ballad of Songbirds & Snakes (Music From & Inspired By),2023-11-17,0.518,0.368,11,-7.76,0,0.0353,0.855,4.9e-06,0.119,0.234,141.934,4
1odExI7RdWc4BT515LTAwj,Daylight,David Kushner,41,-10,-11,,2023-11-27,94,False,212953,Daylight,2023-04-14,0.508,0.43,2,-9.475,0,0.0335,0.83,0.000441,0.093,0.324,130.09,4
7MXVkk9YMctZqd1Srtv4MB,Starboy,"The Weeknd, Daft Punk",42,-5,-7,,2023-11-27,93,True,230453,Starboy,2016-11-25,0.679,0.587,7,-7.015,1,0.276,0.141,6.35e-06,0.137,0.486,186.003,4
6XbtvPmIpyCbjuT0e8cQtp,Columbia,Quevedo,43,0,-4,,2023-11-27,93,False,186000,Columbia,2023-07-07,0.668,0.712,5,-5.927,1,0.0381,0.369,2.13e-05,0.108,0.264,100.02,4
0mflMxspEfB0VbI1kyLiAv,Stick Season,Noah Kahan,44,-12,-4,,2023-11-27,91,False,182346,Stick Season,2022-10-14,0.662,0.488,9,-6.894,1,0.0682,0.782,0.0,0.102,0.817,117.913,4
6tjituizSxwSmBB5vtgHZE,Holly Jolly Christmas,Michael Bublé,45,5,5,,2023-11-27,75,False,119786,Christmas,2011-10-14,0.647,0.465,7,-8.308,1,0.0428,0.865,0.0,0.0882,0.699,151.251,4
0QZ5yyl6B6utIWkxeBDxQN,The Night We Met,Lord Huron,46,-5,-12,,2023-11-27,82,False,208211,Strange Trails,2015-04-07,0.545,0.366,2,-9.51,1,0.0378,0.969,0.267,0.641,0.1,86.997,3
0oPdaY4dXtc3ZsaG17V972,Feliz Navidad,José Feliciano,47,3,3,,2023-11-27,79,False,182066,Feliz Navidad,2002-09-24,0.513,0.831,2,-9.004,1,0.0383,0.55,0.0,0.336,0.963,148.837,4
0HD8mbiPjp3o94X3EaZp0o,exes,Tate McRae,48,-6,-19,,2023-11-27,86,True,159400,exes,2023-11-17,0.838,0.569,5,-6.324,0,0.0621,0.152,0.000136,0.102,0.551,136.965,4
3JvKfv6T31zO0ini8iNItO,Another Love,Tom Odell,49,-5,-6,,2023-11-27,92,True,244360,Long Way Down (Deluxe),2013-06-24,0.445,0.537,4,-8.532,0,0.04,0.695,1.65e-05,0.0944,0.131,122.769,4
7fUYUcWy853HS8YJn0b3Sr,Sleigh Ride,The Ronettes,50,0,0,,2023-11-27,73,False,181266,Sleigh Ride,2020-12-04,0.529,0.772,2,-7.013,1,0.0287,0.403,2.21e-06,0.316,0.853,91.751,4
3rUGC1vUpkDG9CZFHMur1t,greedy,Tate McRae,1,0,49,,2023-11-26,100,True,131872,greedy,2023-09-15,0.75,0.733,6,-3.18,0,0.0319,0.256,0.0,0.114,0.844,111.018,1
4xhsWYTOGcal8zt0J161CU,Lovin On Me,Jack Harlow,2,0,48,,2023-11-26,92,True,138411,Lovin On Me,2023-11-10,0.943,0.558,2,-4.911,1,0.0568,0.0026,2.19e-06,0.0937,0.606,104.983,4
2HafqoJbgXdtjwCOvNEF14,Si No Estás,iñigo quintero,3,1,47,,2023-11-26,99,False,184061,Si No Estás,2022-09-23,0.537,0.421,5,-8.72,1,0.0285,0.827,0.0,0.138,0.524,98.224,4
0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey,4,6,46,,2023-11-26,92,False,241106,Merry Christmas,1994-10-28,0.336,0.627,7,-7.463,1,0.0384,0.164,0.0,0.0708,0.35,150.273,4
3vkCueOmm7xQDoJ17W1Pm3,My Love Mine All Mine,Mitski,5,-2,45,,2023-11-26,97,False,137773,The Land Is Inhospitable and So Are We,2023-09-15,0.504,0.308,9,-14.958,1,0.0321,0.868,0.135,0.158,0.121,113.95,4
1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,Taylor Swift,6,-1,44,,2023-11-26,99,False,178426,Lover,2019-08-23,0.552,0.702,9,-5.707,1,0.157,0.117,2.06e-05,0.105,0.564,169.994,4
2HRgqmZQC0MC7GeNuDIXHN,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto",7,-1,43,,2023-11-26,88,True,183550,GOLDEN,2023-11-03,0.79,0.831,11,-4.185,1,0.044,0.312,0.0,0.0797,0.872,124.987,4
06qMRF18gwbOYYbnP2du6i,Last Christmas - Single Version,Wham!,8,4,42,,2023-11-26,79,False,265960,The Singles: Echoes from the Edge of Heaven,2023-07-07,0.733,0.598,2,-8.228,1,0.0278,0.212,3.71e-06,0.156,0.935,107.732,4
7iQXYTyuG13aoeHxGG28Nh,PERRO NEGRO,"Bad Bunny, Feid",9,0,41,,2023-11-26,97,True,162767,nadie sabe lo que va a pasar mañana,2023-10-13,0.911,0.778,5,-2.248,1,0.262,0.0887,2.16e-05,0.179,0.345,96.057,4
2KslE17cAJNHTsI2MI0jb2,Standing Next to You,Jung Kook,10,-3,40,,2023-11-26,97,False,206019,GOLDEN,2023-11-03,0.711,0.809,2,-4.389,0,0.0955,0.0447,0.0,0.339,0.816,106.017,4
56y1jOTK0XSvJzVv9vHQBK,Paint The Town Red,Doja Cat,11,-3,39,,2023-11-26,88,True,230480,Scarlet,2023-09-20,0.864,0.556,2,-7.683,0,0.194,0.255,3.85e-06,0.112,0.726,99.974,4
5mjYQaktjmjcMKcUIcqz4s,Strangers,Kenya Grace,12,-1,38,,2023-11-26,97,False,172964,Strangers,2023-09-01,0.628,0.523,11,-8.307,0,0.0946,0.701,0.00274,0.219,0.416,169.982,4
2EjXfH91m7f8HiJN1yQg97,Rockin' Around The Christmas Tree,Brenda Lee,13,9,37,,2023-11-26,88,False,126266,Merry Christmas From Brenda Lee,1964-10-19,0.589,0.472,8,-8.749,1,0.0502,0.614,0.0,0.505,0.898,67.196,4
6CvTEtGagmzQvkUzzyKR9k,HARLEY QUINN,"Fuerza Regida, Marshmello",14,-1,36,,2023-11-26,94,True,143327,Pa las Baby's Y Belikeada,2023-10-20,0.815,0.741,1,-6.04,1,0.0569,0.0277,0.0183,0.219,0.591,125.031,4
5RqSsdzTNPX1uzkmlHCFvK,QLONA,"KAROL G, Peso Pluma",15,0,35,,2023-11-26,93,True,172797,MAÑANA SERÁ BONITO (BICHOTA SEASON),2023-08-10,0.841,0.738,7,-7.455,0,0.307,0.52,0.0,0.0892,0.484,169.918,4
4MjDJD8cW7iVeWInc2Bdyj,MONACO,Bad Bunny,16,-2,34,,2023-11-26,97,True,267194,nadie sabe lo que va a pasar mañana,2023-10-13,0.787,0.621,4,-5.009,0,0.068,0.15,0.000402,0.58,0.13,139.056,4
6uIIdjYTxxpWOyWuVXrKQO,Que Onda,"Calle 24, Chino Pacas, Fuerza Regida",17,2,33,,2023-11-26,94,True,191466,Que Onda,2023-08-30,0.808,0.944,10,-4.863,0,0.0408,0.183,1.11e-06,0.138,0.937,124.934,3
5PyDJG7SQRgWXefgexqIge,Agora Hills,Doja Cat,18,-2,32,,2023-11-26,84,True,265360,Scarlet,2023-09-20,0.755,0.687,8,-6.247,0,0.101,0.183,0.000177,0.125,0.381,123.01,4
4OMJGnvZfDvsePyCwRGO7X,Houdini,Dua Lipa,19,-1,31,,2023-11-26,92,False,185917,Houdini,2023-11-09,0.744,0.789,9,-4.876,0,0.059,0.0036,0.00144,0.0947,0.866,116.985,4
1Iq8oo9XkmmvCQiGOfORiz,Is It Over Now? (Taylor's Version) (From The Vault),Taylor Swift,20,-3,30,,2023-11-26,95,False,229477,1989 (Taylor's Version),2023-10-26,0.596,0.658,0,-7.346,1,0.036,0.0504,0.0,0.127,0.176,100.012,4
7vQbuQcyTflfCIOu3Uzzya,Jingle Bell Rock,Bobby Helms,21,11,29,,2023-11-26,85,False,130973,Jingle Bell Rock/Captain Santa Claus (And His Reindeer Space Patrol),1957-12-02,0.754,0.424,2,-8.463,1,0.0363,0.643,0.0,0.0652,0.806,119.705,4
7ABLbnD53cQK00mhcaOUVG,LALA,Myke Towers,22,1,28,,2023-11-26,95,True,197920,LA VIDA ES UNA,2023-03-23,0.708,0.737,1,-4.045,1,0.0436,0.0739,0.00162,0.0955,0.607,91.986,4
5aIVCx5tnk0ntmdiinnYvw,Water,Tyla,23,-3,27,,2023-11-26,95,False,200255,Water,2023-07-28,0.673,0.722,3,-3.495,0,0.0755,0.0856,0.0,0.137,0.519,117.187,4
5XeFesFbtLpXzIVDNQP22n,I Wanna Be Yours,Arctic Monkeys,24,-3,26,,2023-11-26,95,False,183956,AM,2013-09-09,0.464,0.417,0,-9.345,0,0.0256,0.136,0.022,0.0974,0.479,67.528,4
4bw8mcDUSRWfQo63ZTYRnU,Según Quién,"Maluma, Carin Leon",25,0,25,,2023-11-26,89,True,142334,Don Juan,2023-08-25,0.909,0.762,9,-3.974,1,0.0643,0.434,0.0,0.0856,0.843,101.987,3
01qFKNWq73UfEslI0GvumE,3D (feat. Jack Harlow),"Jung Kook, Jack Harlow",26,5,24,,2023-11-26,87,True,201812,3D : The Remixes,2023-10-02,0.853,0.824,1,-3.287,1,0.103,0.0322,0.0,0.0859,0.888,108.044,4
59NraMJsLaMCVtwXTSia8i,Prada,"cassö, RAYE, D-Block Europe",27,2,23,,2023-11-26,94,True,132359,Prada,2023-08-11,0.638,0.717,8,-5.804,1,0.0375,0.001,1.79e-06,0.113,0.422,141.904,4
4Dvkj6JhhA12EX05fT7y2e,As It Was,Harry Styles,28,-4,22,,2023-11-26,94,False,167303,Harry's House,2022-05-20,0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,4
7CyPwkp0oE8Ro9Dd5CUDjW,"One Of The Girls (with JENNIE, Lily Rose Depp)","The Weeknd, JENNIE, Lily-Rose Depp",29,-1,21,,2023-11-26,91,False,244684,The Idol Episode 4 (Music from the HBO Original Series),2023-06-23,0.522,0.641,8,-6.287,1,0.0318,0.0545,0.0,0.162,0.202,87.51,4
1kuGVB7EU95pJObxwvfwKS,vampire,Olivia Rodrigo,30,-4,20,,2023-11-26,94,True,219724,GUTS,2023-09-08,0.511,0.532,5,-5.745,1,0.0578,0.177,0.0,0.291,0.35,138.005,4
1odExI7RdWc4BT515LTAwj,Daylight,David Kushner,31,-1,19,,2023-11-26,94,False,212953,Daylight,2023-04-14,0.508,0.43,2,-9.475,0,0.0335,0.83,0.000441,0.093,0.324,130.09,4
0mflMxspEfB0VbI1kyLiAv,Stick Season,Noah Kahan,32,-5,18,,2023-11-26,91,False,182346,Stick Season,2022-10-14,0.662,0.488,9,-6.894,1,0.0682,0.782,0.0,0.102,0.817,117.913,4
1vYXt7VSjH9JIM5oRRo7vA,Dance The Night - From Barbie The Album,Dua Lipa,33,2,17,,2023-11-26,93,False,176579,Dance The Night (From Barbie The Album),2023-05-25,0.671,0.845,11,-4.93,0,0.048,0.0207,0.0,0.329,0.775,110.056,4
17cia5k4BpGVlyEfqrFH50,Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes,Olivia Rodrigo,34,3,16,,2023-11-26,75,False,205483,The Hunger Games: The Ballad of Songbirds & Snakes (Music From & Inspired By),2023-11-17,0.518,0.368,11,-7.76,0,0.0353,0.855,4.9e-06,0.119,0.234,141.934,4
1IcR6RlgvDczfvoWJSSY2A,It's the Most Wonderful Time of the Year,Andy Williams,35,15,15,,2023-11-26,72,False,151000,The Andy Williams Christmas Album,1963-01-01,0.234,0.526,2,-11.656,1,0.0411,0.871,2.34e-06,0.122,0.649,201.739,3
0lizgQ7Qw35od7CYaoMBZb,Santa Tell Me,Ariana Grande,36,14,14,,2023-11-26,87,False,204093,Santa Tell Me,2014-11-24,0.525,0.621,7,-7.364,1,0.116,0.0489,0.0,0.294,0.591,191.9,4
7MXVkk9YMctZqd1Srtv4MB,Starboy,"The Weeknd, Daft Punk",37,-1,13,,2023-11-26,93,True,230453,Starboy,2016-11-25,0.679,0.587,7,-7.015,1,0.276,0.141,6.35e-06,0.137,0.486,186.003,4
7mXuWTczZNxG5EDcjFEuJR,LADY GAGA,"Peso Pluma, Gabito Ballesteros, Junior H",38,1,12,,2023-11-26,94,True,212878,GÉNESIS,2023-06-29,0.646,0.736,5,-7.118,0,0.0449,0.216,0.0,0.415,0.873,140.098,3
1rv46mRwDqMEhOBZ7vODg3,It's Beginning to Look a Lot like Christmas,Michael Bublé,39,11,11,,2023-11-26,77,False,207199,Christmas (Deluxe Special Edition),2011-10-14,0.331,0.223,4,-11.274,1,0.0338,0.88,5.92e-06,0.343,0.355,92.896,3
1Qrg8KqiBpW07V7PNxwwwL,Kill Bill,SZA,40,-6,10,,2023-11-26,91,False,153946,SOS,2022-12-08,0.644,0.735,8,-5.747,1,0.0391,0.0521,0.144,0.161,0.418,88.98,4
0QZ5yyl6B6utIWkxeBDxQN,The Night We Met,Lord Huron,41,-8,9,,2023-11-26,82,False,208211,Strange Trails,2015-04-07,0.545,0.366,2,-9.51,1,0.0378,0.969,0.267,0.641,0.1,86.997,3
0HD8mbiPjp3o94X3EaZp0o,exes,Tate McRae,42,-4,8,,2023-11-26,86,True,159400,exes,2023-11-17,0.838,0.569,5,-6.324,0,0.0621,0.152,0.000136,0.102,0.551,136.965,4
6XbtvPmIpyCbjuT0e8cQtp,Columbia,Quevedo,43,0,7,,2023-11-26,93,False,186000,Columbia,2023-07-07,0.668,0.712,5,-5.927,1,0.0381,0.369,2.13e-05,0.108,0.264,100.02,4
3JvKfv6T31zO0ini8iNItO,Another Love,Tom Odell,44,-4,6,,2023-11-26,92,True,244360,Long Way Down (Deluxe),2013-06-24,0.445,0.537,4,-8.532,0,0.04,0.695,1.65e-05,0.0944,0.131,122.769,4
2uFaJJtFpPDc5Pa95XzTvg,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,45,5,5,,2023-11-26,86,False,117146,A Winter Romance,1959-01-01,0.451,0.24,1,-14.014,1,0.0351,0.912,2.45e-06,0.175,0.701,134.009,4
4KULAymBBJcPRpk1yO4dOG,I Remember Everything (feat. Kacey Musgraves),"Zach Bryan, Kacey Musgraves",46,-5,4,,2023-11-26,93,False,227195,Zach Bryan,2023-08-25,0.429,0.453,0,-7.746,1,0.0459,0.554,2e-06,0.102,0.155,77.639,4
2YSzYUF3jWqb9YP9VXmpjE,IDGAF (feat. Yeat),"Drake, Yeat",47,-5,3,,2023-11-26,93,True,260111,For All The Dogs,2023-10-06,0.663,0.67,8,-8.399,1,0.271,0.0464,8.92e-05,0.205,0.138,136.952,4
2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,The Neighbourhood,48,-3,2,,2023-11-26,92,False,240400,I Love You.,2013-04-19,0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,4
4rXLjWdF2ZZpXCVTfWcshS,fukumean,Gunna,49,-2,1,,2023-11-26,93,True,125040,a Gift & a Curse,2023-06-16,0.847,0.622,1,-6.747,0,0.0903,0.119,0.0,0.285,0.22,130.001,4
