spotify_id,name,artists,artists_ids,song_genre,daily_rank,daily_movement,weekly_movement,country,snapshot_date,popularity,is_explicit,duration_ms,album_name,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
6VXVYATpQXEIoZ97NnWCmn,Vì Anh Đâu Có Biết,Madihu,1OIYKbmhG0RxPXvVPNj3NN,hip-hop,35,-6,-5,VN,2024-03-29,65,False,241919,Vì Anh Đâu Có Biết,2022-08-04,0.775,0.358,9,-6.473,0,0.0527,0.861,0.0,0.415,0.524,139.982,4
7tFwBnuaGXqiiONukPRaCo,Miên Man,Minh Huy,5zT1Ku9mzzl6RW5y4z0hUK,pop,36,1,-8,VN,2024-03-29,64,False,197998,Miên Man,2022-06-24,0.772,0.519,9,-10.351,1,0.0409,0.639,0.00203,0.101,0.628,120.038,4
5T6j0rfpCDBzAxC8Fpd0N7,An Thần,Low G,6TITnFVRcl0AcZ4syE7Toe,hip-hop,37,-3,1,VN,2024-03-29,65,False,174286,An Thần,2021-10-21,0.758,0.773,6,-7.266,0,0.214,0.631,2.1e-06,0.114,0.907,169.996,4
5ECHJ1llWBNYLVCYrllD3x,Chạy Khỏi Thế Giới Này,Da LAB,6zUWZmyi5MLOEynQ5wCI5f,hip-hop,38,-2,8,VN,2024-03-29,64,False,255429,Chạy Khỏi Thế Giới Này,2022-06-30,0.71,0.552,5,-10.257,1,0.0694,0.761,1.22e-05,0.0921,0.617,139.904,4
2uZmeuNAxSm7XfVIwLkhCx,nhắn nhủ,Ronboogz,0dBcEvEklr1jx4uZuhFX5e,other,39,-1,-3,VN,2024-03-29,64,False,241190,nhắn nhủ,2023-12-12,0.762,0.295,7,-9.745,1,0.035,0.954,0.00157,0.164,0.284,129.962,4
5PLjpBivzvuaIIqqkQgnRK,vaicaunoicokhiennguoithaydoi,GREY D,6d0dLenjy5CnR5ZMn2agiV,pop,40,1,3,VN,2024-03-29,61,False,225862,vaicaunoicokhiennguoithaydoi,2022-06-20,0.547,0.42,7,-10.729,1,0.279,0.886,0.000735,0.11,0.547,173.98,4
5BTzf3doGTigDIYUFtbkI9,Sinh Ra Đã Là Thứ Đối Lập Nhau (feat. Badbies),Emcee L (Da LAB),4bPYvyUn1mWwUwIW57oST2,hip-hop,41,-1,-4,VN,2024-03-29,63,False,234168,Sinh Ra Đã Là Thứ Đối Lập Nhau (feat. Badbies),2020-12-29,0.494,0.395,6,-8.653,1,0.0301,0.887,1.43e-05,0.058,0.179,141.464,4
1J3SmWwlYAG68LGKr86MVH,Chúng Ta Của Hiện Tại,Sơn Tùng M-TP,5dfZ5uSmzR7VQK0udbAVpf,hip-hop,42,8,7,VN,2024-03-29,60,False,301538,Chúng Ta Của Hiện Tại,2020-12-20,0.582,0.662,2,-5.261,1,0.0352,0.0682,0.0,0.205,0.528,155.976,4
3YctJXK6kznnWl68TnYobN,Anh Đã Ổn Hơn,RPT MCK,1zSv9qZANOWB4HRE8sxeTL,hip-hop,43,4,-9,VN,2024-03-29,65,False,194005,99%,2023-03-02,0.703,0.28,3,-9.56,1,0.0293,0.726,0.000282,0.118,0.338,141.892,3
6IHLOkgZftkcqS3fM0jMCT,Em Xinh,MONO,5jTFNkoZebPnX90CbB3F2A,pop,44,4,-3,VN,2024-03-29,66,False,183236,ĐẸP,2023-11-30,0.76,0.881,10,-6.868,1,0.0548,0.0521,0.00134,0.645,0.533,120.047,4
3a2Oftcs10wtzw6AmxuTMU,Rồi Ta Sẽ Ngắm Pháo Hoa Cùng Nhau,Olew,4APrfmUo8KRrjCVuyoKvwY,pop,45,-3,3,VN,2024-03-29,64,False,278732,Rồi Ta Sẽ Ngắm Pháo Hoa Cùng Nhau,2023-01-02,0.638,0.106,3,-15.103,1,0.0424,0.955,1.1e-06,0.237,0.221,123.592,4
2doGmsaPLdot51o80juiYU,Đánh Đổi (ft. RPT MCK),Obito,0ZbgKh0FgPYeFP38nVaEGp,hip-hop,46,-2,4,VN,2024-03-29,65,True,226993,Đánh Đổi,2023-10-10,0.645,0.566,2,-12.294,1,0.14,0.237,4.73e-06,0.418,0.556,76.876,4
0gzpqwLf1jhNjnSJEyweAX,Tình cờ yêu em,Kuun Đức Nam,05xxXziuRhVsmlSjTD4Soh,hip-hop,47,-2,-2,VN,2024-03-29,64,False,258471,Tình cờ yêu em,2023-06-10,0.75,0.349,0,-9.389,1,0.051,0.305,0.0,0.295,0.481,82.002,3
1VNWdmXSbaNrnWod10WIL0,"One Of The Girls (with JENNIE, Lily Rose Depp)",The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,other,48,-5,-4,VN,2024-03-29,86,False,244684,The Highlights (Deluxe),2024-02-09,0.531,0.652,8,-6.249,1,0.0325,0.0524,1.39e-06,0.162,0.179,87.521,4
4nXrVH5xwN1w6TpmP7uu8n,Exit Sign,HIEUTHUHAI,5HZtdKfC4xU0wvhEyYDWiY,hip-hop,49,-3,1,VN,2024-03-29,60,False,201589,Ai Cũng Phải Bắt Đầu Từ Đâu Đó,2023-10-16,0.483,0.599,2,-7.564,1,0.39,0.848,2.01e-05,0.153,0.175,75.375,4
0SLhB9JLM4Ksz1XdwK3aQD,Hà Nội (ft. VSTRA),Obito,0ZbgKh0FgPYeFP38nVaEGp,hip-hop,50,-1,-10,VN,2024-03-29,65,False,165555,Đánh Đổi,2023-10-10,0.768,0.368,11,-13.274,0,0.047,0.329,0.105,0.284,0.365,107.998,4
3qhYidu0cemx1v9PgTtpS5,Chúng Ta Của Tương Lai,Sơn Tùng M-TP,5dfZ5uSmzR7VQK0udbAVpf,hip-hop,1,0,0,VN,2024-03-28,73,False,249871,Chúng Ta Của Tương Lai,2024-03-08,0.694,0.556,0,-7.097,1,0.0805,0.787,0.00688,0.115,0.485,145.954,4
2xOhv7XudrBDtkID1jwsFE,Từng Là,Vũ Cát Tường,7yquVKfxBuNFJbG9cy2R8A,pop,2,0,2,VN,2024-03-28,70,False,252500,Từng Là,2024-03-01,0.808,0.414,5,-10.95,1,0.038,0.864,0.000118,0.174,0.609,115.041,4
2KslE17cAJNHTsI2MI0jb2,Standing Next to You,Jung Kook,6HaGTQPmzraVmaVxvz6EUc,pop,3,0,0,VN,2024-03-28,92,False,206019,GOLDEN,2023-11-03,0.711,0.809,2,-4.389,0,0.0955,0.0447,0.0,0.339,0.816,106.017,4
0PBTlQ84CBJF0tBnKGmQa6,FRI(END)S,V,3JsHnjpbhX4SnySpvpa9DK,other,4,0,-2,VN,2024-03-28,91,False,148082,FRI(END)S,2024-03-15,0.466,0.601,8,-4.468,1,0.053,0.0315,0.0,0.0927,0.627,53.376,4
4qYfRfSxsmhJ1WMaywtLyI,Từng Quen,Wren Evans,5M3ffmRiOX9Q8Y4jNeR5wu,hip-hop,5,2,1,VN,2024-03-28,65,False,174545,LOI CHOI: The Neo Pop Punk,2023-12-17,0.768,0.325,7,-11.863,1,0.15,0.133,7.69e-06,0.174,0.525,76.975,4
2HRgqmZQC0MC7GeNuDIXHN,Seven (feat. Latto) (Explicit Ver.),Jung Kook,6HaGTQPmzraVmaVxvz6EUc,pop,6,0,-1,VN,2024-03-28,86,True,183550,GOLDEN,2023-11-03,0.79,0.831,11,-4.185,1,0.044,0.312,0.0,0.0797,0.872,124.987,4
3Ua0m0YmEjrMi9XErKcNiR,Like Crazy,Jimin,1oSPZhvZMIrWW5I41kPkkY,pop,7,-2,0,VN,2024-03-28,90,False,212241,FACE,2023-03-24,0.629,0.733,7,-5.445,1,0.0419,0.0025,0.0,0.357,0.362,120.001,4
1aKvZDoLGkNMxoRYgkckZG,Magnetic,ILLIT,36cgvBn0aadzOijnjjwqMN,pop,8,0,42,VN,2024-03-28,75,False,160688,SUPER REAL ME,2024-03-25,0.797,0.668,6,-5.819,1,0.0687,0.257,0.0,0.0876,0.69,131.067,4
1bG6Q8sR8jda7ryI365y8o,Những Lời Hứa Bỏ Quên,Vũ.,57g2v7gJZepcwsuwssIfZs,acoustic,9,0,-1,VN,2024-03-28,69,False,236262,Những Lời Hứa Bỏ Quên,2023-12-14,0.535,0.661,0,-7.797,1,0.0314,0.716,2.23e-05,0.125,0.337,135.054,4
3ZbZtdEw9U0uZW4tZItIwq,Chịu Cách Mình Nói Thua,RHYDER,1W2pigH6UYwuTuFbwoSfVZ,pop,10,0,-1,VN,2024-03-28,69,False,181558,Chịu Cách Mình Nói Thua,2023-11-22,0.628,0.698,10,-6.757,0,0.0348,0.146,0.0,0.109,0.341,154.061,4
1khMN4Adfi3LrZvxOq4YM5,"Buồn Hay Vui (feat. RPT MCK, Obito, Ronboogz & Boyzed)",VSOUL,22MX8BG5870DGzpNricY7q,hip-hop,11,0,0,VN,2024-03-28,68,False,291750,"Buồn Hay Vui (feat. RPT MCK, Obito, Ronboogz & Boyzed)",2023-12-25,0.548,0.611,5,-8.065,0,0.0837,0.266,0.0,0.174,0.401,79.837,4
4exlWP8cokkWVCvyP3kg7c,nếu lúc đó,tlinh,3diftVOq7aEIebXKkC34oR,hip-hop,12,0,5,VN,2024-03-28,63,False,263752,ái,2023-08-16,0.632,0.577,4,-8.482,1,0.0319,0.333,0.000163,0.16,0.359,140.035,4
51ZQ1vr10ffzbwIjDCwqm4,we can't be friends (wait for your love),Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,pop,13,5,5,VN,2024-03-28,94,False,228639,eternal sunshine,2024-03-08,0.645,0.663,5,-8.305,1,0.0447,0.0657,3.18e-05,0.0751,0.287,115.83,4
3K7RddI2L8Wiv7uIbrhfLc,Rồi Em Sẽ Gặp Một Chàng Trai Khác (feat. HippoHappy),The Masked Singer,1dwfi5uS5pfQMhAic73Q7L,other,14,3,-1,VN,2024-03-28,67,False,303968,(Tập 14) Ca Sĩ Mặt Nạ Mùa 2 [The Masked Singer Vietnam],2023-11-12,0.636,0.402,10,-7.858,1,0.0386,0.813,0.0,0.115,0.293,127.95,4
4NTanSVXBkQ2NmDEbr2vLE,Trái đất ôm Mặt trời,Kai Đinh,3E6LGptA8lBEXPHAQCE3vr,electronic,15,-1,-1,VN,2024-03-28,67,False,194703,Trái đất ôm Mặt trời,2023-12-18,0.686,0.656,5,-6.375,0,0.0562,0.612,5.45e-06,0.394,0.65,138.059,4
36OyVzUmUFb1MTTzy3YXbh,"Sau Lời Từ Khước (Theme Song From ""MAI"")",Phan Mạnh Quỳnh,0aNyWetkjBvIdZvJY00yEa,acoustic,16,-1,-6,VN,2024-03-28,67,False,250122,"Sau Lời Từ Khước (Theme Song From ""MAI"")",2024-02-14,0.421,0.425,6,-8.667,1,0.0537,0.779,0.0,0.0915,0.465,203.774,4
2o1pb13quMReXZqE7jWsgq,intro (end of the world),Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,pop,17,-4,33,VN,2024-03-28,88,True,92400,eternal sunshine,2024-03-08,0.501,0.373,10,-9.488,1,0.0493,0.671,0.0,0.177,0.38,84.682,4
4PCh6DAkUYKnEmvjV4ouOs,Nâng Chén Tiêu Sầu,Bích Phương,5fa13NJjmn2uQ3dxZDi2Ge,pop,18,-2,-3,VN,2024-03-28,64,False,185277,Nâng Chén Tiêu Sầu,2024-03-08,0.855,0.546,11,-7.492,0,0.0324,0.751,0.0111,0.104,0.463,107.983,4
2N0SPREDYqILVEFSsWF5N5,Love Me Again,V,3JsHnjpbhX4SnySpvpa9DK,other,19,4,-7,VN,2024-03-28,88,False,182293,Layover,2023-08-11,0.633,0.607,0,-6.182,0,0.0532,0.183,1.38e-06,0.167,0.363,74.029,4
7jLSThU5Kg1RWt19Leiaxm,Chìm Sâu,RPT MCK,1zSv9qZANOWB4HRE8sxeTL,hip-hop,20,1,1,VN,2024-03-28,64,True,156303,99%,2023-03-02,0.598,0.489,11,-8.884,0,0.0486,0.587,0.0,0.119,0.502,204.179,3
4CUvVaAYuXtvYURLFz7EIL,Chuyện Đôi Ta (feat. Muộii),Emcee L (Da LAB),4bPYvyUn1mWwUwIW57oST2,hip-hop,21,3,2,VN,2024-03-28,65,False,208048,Chuyện Đôi Ta (feat. Muộii),2021-12-01,0.517,0.467,0,-7.222,1,0.0442,0.724,0.0,0.0908,0.453,199.815,3
5C1O3fpMsiisJpHiB1uuDf,ĐỢI (Prod. RIO),52Hz,1y28JlO6rDMUB5rkcA4RAh,hip-hop,22,-3,-6,VN,2024-03-28,66,False,197000,ĐỢI (Prod. RIO),2023-12-15,0.505,0.499,2,-9.134,1,0.0309,0.425,0.0852,0.0574,0.237,77.767,4
5J3m0taZ0W1E9HTE0MwcSv,Simp Gái 808,Low G,6TITnFVRcl0AcZ4syE7Toe,hip-hop,23,-1,-3,VN,2024-03-28,67,True,161948,Simp Gái 808,2023-10-18,0.778,0.514,8,-12.45,0,0.197,0.355,0.000535,0.323,0.224,94.994,4
4fj4Jn4nw8fGX8xdbCntJf,Sau Cơn Mưa,CoolKid,1Qia4CTwh6x0CZbD0079zi,pop,24,-4,-2,VN,2024-03-28,66,False,154756,Sau Cơn Mưa,2023-07-28,0.69,0.3,6,-9.204,1,0.039,0.769,1.69e-06,0.123,0.646,81.983,4
1o6cYDMHvKOfizi4d9Lqxr,id 072019,W/N,6NF9Oa4ThQWCj6mogFSrVD,pop,25,3,9,VN,2024-03-28,65,False,271704,id 072019,2023-07-31,0.593,0.325,6,-11.214,1,0.0296,0.957,0.219,0.286,0.442,110.068,4
0kHgteR4TV4LO80wrasDSR,Bạn Đời,Karik,2Bwp23pD4UVsSkchHDZw4F,hip-hop,26,4,-1,VN,2024-03-28,66,False,300718,Bạn Đời,2023-10-04,0.843,0.484,5,-8.246,1,0.053,0.706,0.0,0.098,0.356,129.987,4
4jWmhzf53Q0ZvZMuGdiR9x,shhhhhhh..,WEAN,30eFAXoU2kTjJPf2cq80B8,hip-hop,27,-2,-1,VN,2024-03-28,66,False,230675,shhhhhhh..,2023-10-07,0.739,0.537,2,-7.241,0,0.0394,0.251,0.0,0.0998,0.379,137.97,4
1K0HQ30Wc11okzlcnFA7Ub,Không Thể Say,HIEUTHUHAI,5HZtdKfC4xU0wvhEyYDWiY,hip-hop,28,-1,1,VN,2024-03-28,62,False,228413,Ai Cũng Phải Bắt Đầu Từ Đâu Đó,2023-10-16,0.675,0.635,7,-5.266,1,0.0416,0.246,0.0,0.211,0.642,144.984,4
6VXVYATpQXEIoZ97NnWCmn,Vì Anh Đâu Có Biết,Madihu,1OIYKbmhG0RxPXvVPNj3NN,hip-hop,29,4,-1,VN,2024-03-28,65,False,241919,Vì Anh Đâu Có Biết,2022-08-04,0.775,0.358,9,-6.473,0,0.0527,0.861,0.0,0.415,0.524,139.982,4
2JuHIbFudHwDqQssgqsH3i,Lệ Lưu Ly,Vũ Phụng Tiên,70ULEgr5A3zBL12foM4bnj,pop,30,1,10,VN,2024-03-28,66,False,200842,Lệ Lưu Ly,2023-09-20,0.771,0.438,3,-10.909,0,0.0745,0.794,0.0454,0.112,0.622,94.997,4
6KgZf5gZgF1KLNxq1qZgHP,Anh Là Ngoại Lệ Của Em,Phương Ly,5Kh0ta0UY4uJ4g2CIdq9V9,pop,31,-5,-4,VN,2024-03-28,66,False,188108,Anh Là Ngoại Lệ Của Em,2023-10-05,0.844,0.677,6,-5.958,1,0.0564,0.171,2.34e-05,0.387,0.791,111.006,4
3A9A7mfVDVm3rrS9SMGhg5,Hư không,Kha,6tWaQSIL7reD85PKStNk28,pop,32,-3,-1,VN,2024-03-28,65,False,354782,tình,2023-12-14,0.695,0.44,6,-8.482,1,0.0332,0.678,0.00137,0.103,0.225,115.009,4
2ddbldKhKrYvOBbYa87cbj,Dành Hết Xuân Thì Để Chờ Nhau,Vũ.,57g2v7gJZepcwsuwssIfZs,acoustic,33,6,-14,VN,2024-03-28,62,False,288380,Dành Hết Xuân Thì Để Chờ Nhau,2024-03-14,0.487,0.371,2,-9.73,1,0.0306,0.595,4.11e-06,0.126,0.17,135.865,4
5T6j0rfpCDBzAxC8Fpd0N7,An Thần,Low G,6TITnFVRcl0AcZ4syE7Toe,hip-hop,34,-2,-4,VN,2024-03-28,65,False,174286,An Thần,2021-10-21,0.758,0.773,6,-7.266,0,0.214,0.631,2.1e-06,0.114,0.907,169.996,4
2kauMp3YNHXULGXyJh4321,Phóng Đổ Tim Em,Wren Evans,5M3ffmRiOX9Q8Y4jNeR5wu,hip-hop,35,-1,-11,VN,2024-03-28,67,False,134267,LOI CHOI: The Neo Pop Punk,2023-12-17,0.816,0.348,6,-13.128,1,0.085,0.255,0.0,0.11,0.576,135.961,4
5ECHJ1llWBNYLVCYrllD3x,Chạy Khỏi Thế Giới Này,Da LAB,6zUWZmyi5MLOEynQ5wCI5f,hip-hop,36,5,8,VN,2024-03-28,64,False,255429,Chạy Khỏi Thế Giới Này,2022-06-30,0.71,0.552,5,-10.257,1,0.0694,0.761,1.22e-05,0.0921,0.617,139.904,4
7tFwBnuaGXqiiONukPRaCo,Miên Man,Minh Huy,5zT1Ku9mzzl6RW5y4z0hUK,pop,37,0,-1,VN,2024-03-28,64,False,197998,Miên Man,2022-06-24,0.772,0.519,9,-10.351,1,0.0409,0.639,0.00203,0.101,0.628,120.038,4
2uZmeuNAxSm7XfVIwLkhCx,nhắn nhủ,Ronboogz,0dBcEvEklr1jx4uZuhFX5e,other,38,0,0,VN,2024-03-28,65,False,241190,nhắn nhủ,2023-12-12,0.762,0.295,7,-9.745,1,0.035,0.954,0.00157,0.164,0.284,129.962,4
0X28PqBpbQhWdi4usYw0w5,Tò Te Tí,Wren Evans,5M3ffmRiOX9Q8Y4jNeR5wu,hip-hop,39,-3,-7,VN,2024-03-28,68,False,195000,LOI CHOI: The Neo Pop Punk,2023-12-17,0.725,0.7,5,-8.58,1,0.0938,0.00238,0.00409,0.0468,0.863,160.044,4
5BTzf3doGTigDIYUFtbkI9,Sinh Ra Đã Là Thứ Đối Lập Nhau (feat. Badbies),Emcee L (Da LAB),4bPYvyUn1mWwUwIW57oST2,hip-hop,40,-5,1,VN,2024-03-28,63,False,234168,Sinh Ra Đã Là Thứ Đối Lập Nhau (feat. Badbies),2020-12-29,0.494,0.395,6,-8.653,1,0.0301,0.887,1.43e-05,0.058,0.179,141.464,4
5PLjpBivzvuaIIqqkQgnRK,vaicaunoicokhiennguoithaydoi,GREY D,6d0dLenjy5CnR5ZMn2agiV,pop,41,-1,1,VN,2024-03-28,61,False,225862,vaicaunoicokhiennguoithaydoi,2022-06-20,0.547,0.42,7,-10.729,1,0.279,0.886,0.000735,0.11,0.547,173.98,4
3a2Oftcs10wtzw6AmxuTMU,Rồi Ta Sẽ Ngắm Pháo Hoa Cùng Nhau,Olew,4APrfmUo8KRrjCVuyoKvwY,pop,42,2,1,VN,2024-03-28,64,False,278732,Rồi Ta Sẽ Ngắm Pháo Hoa Cùng Nhau,2023-01-02,0.638,0.106,3,-15.103,1,0.0424,0.955,1.1e-06,0.237,0.221,123.592,4
1VNWdmXSbaNrnWod10WIL0,"One Of The Girls (with JENNIE, Lily Rose Depp)",The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,other,43,0,4,VN,2024-03-28,86,False,244684,The Highlights (Deluxe),2024-02-09,0.531,0.652,8,-6.249,1,0.0325,0.0524,1.39e-06,0.162,0.179,87.521,4
2doGmsaPLdot51o80juiYU,Đánh Đổi (ft. RPT MCK),Obito,0ZbgKh0FgPYeFP38nVaEGp,hip-hop,44,3,1,VN,2024-03-28,65,True,226993,Đánh Đổi,2023-10-10,0.645,0.566,2,-12.294,1,0.14,0.237,4.73e-06,0.418,0.556,76.876,4
0gzpqwLf1jhNjnSJEyweAX,Tình cờ yêu em,Kuun Đức Nam,05xxXziuRhVsmlSjTD4Soh,hip-hop,45,1,1,VN,2024-03-28,64,False,258471,Tình cờ yêu em,2023-06-10,0.75,0.349,0,-9.389,1,0.051,0.305,0.0,0.295,0.481,82.002,3
4nXrVH5xwN1w6TpmP7uu8n,Exit Sign,HIEUTHUHAI,5HZtdKfC4xU0wvhEyYDWiY,hip-hop,46,-1,4,VN,2024-03-28,60,False,201589,Ai Cũng Phải Bắt Đầu Từ Đâu Đó,2023-10-16,0.483,0.599,2,-7.564,1,0.39,0.848,2.01e-05,0.153,0.175,75.375,4
3YctJXK6kznnWl68TnYobN,Anh Đã Ổn Hơn,RPT MCK,1zSv9qZANOWB4HRE8sxeTL,hip-hop,47,2,-12,VN,2024-03-28,65,False,194005,99%,2023-03-02,0.703,0.28,3,-9.56,1,0.0293,0.726,0.000282,0.118,0.338,141.892,3
6IHLOkgZftkcqS3fM0jMCT,Em Xinh,MONO,5jTFNkoZebPnX90CbB3F2A,pop,48,-6,-15,VN,2024-03-28,66,False,183236,ĐẸP,2023-11-30,0.76,0.881,10,-6.868,1,0.0548,0.0521,0.00134,0.645,0.533,120.047,4
0SLhB9JLM4Ksz1XdwK3aQD,Hà Nội (ft. VSTRA),Obito,0ZbgKh0FgPYeFP38nVaEGp,hip-hop,49,-1,-10,VN,2024-03-28,65,False,165555,Đánh Đổi,2023-10-10,0.768,0.368,11,-13.274,0,0.047,0.329,0.105,0.284,0.365,107.998,4
1J3SmWwlYAG68LGKr86MVH,Chúng Ta Của Hiện Tại,Sơn Tùng M-TP,5dfZ5uSmzR7VQK0udbAVpf,hip-hop,50,0,-2,VN,2024-03-28,60,False,301538,Chúng Ta Của Hiện Tại,2020-12-20,0.582,0.662,2,-5.261,1,0.0352,0.0682,0.0,0.205,0.528,155.976,4
3qhYidu0cemx1v9PgTtpS5,Chúng Ta Của Tương Lai,Sơn Tùng M-TP,5dfZ5uSmzR7VQK0udbAVpf,hip-hop,1,0,0,VN,2024-03-27,73,False,249871,Chúng Ta Của Tương Lai,2024-03-08,0.694,0.556,0,-7.097,1,0.0805,0.787,0.00688,0.115,0.485,145.954,4
2xOhv7XudrBDtkID1jwsFE,Từng Là,Vũ Cát Tường,7yquVKfxBuNFJbG9cy2R8A,pop,2,0,1,VN,2024-03-27,70,False,252500,Từng Là,2024-03-01,0.808,0.414,5,-10.95,1,0.038,0.864,0.000118,0.174,0.609,115.041,4
2KslE17cAJNHTsI2MI0jb2,Standing Next to You,Jung Kook,6HaGTQPmzraVmaVxvz6EUc,pop,3,0,1,VN,2024-03-27,92,False,206019,GOLDEN,2023-11-03,0.711,0.809,2,-4.389,0,0.0955,0.0447,0.0,0.339,0.816,106.017,4
0PBTlQ84CBJF0tBnKGmQa6,FRI(END)S,V,3JsHnjpbhX4SnySpvpa9DK,other,4,2,-2,VN,2024-03-27,90,False,148082,FRI(END)S,2024-03-15,0.466,0.601,8,-4.468,1,0.053,0.0315,0.0,0.0927,0.627,53.376,4
3Ua0m0YmEjrMi9XErKcNiR,Like Crazy,Jimin,1oSPZhvZMIrWW5I41kPkkY,pop,5,-1,2,VN,2024-03-27,91,False,212241,FACE,2023-03-24,0.629,0.733,7,-5.445,1,0.0419,0.0025,0.0,0.357,0.362,120.001,4
2HRgqmZQC0MC7GeNuDIXHN,Seven (feat. Latto) (Explicit Ver.),Jung Kook,6HaGTQPmzraVmaVxvz6EUc,pop,6,-1,-1,VN,2024-03-27,87,True,183550,GOLDEN,2023-11-03,0.79,0.831,11,-4.185,1,0.044,0.312,0.0,0.0797,0.872,124.987,4
4qYfRfSxsmhJ1WMaywtLyI,Từng Quen,Wren Evans,5M3ffmRiOX9Q8Y4jNeR5wu,hip-hop,7,0,-1,VN,2024-03-27,65,False,174545,LOI CHOI: The Neo Pop Punk,2023-12-17,0.768,0.325,7,-11.863,1,0.15,0.133,7.69e-06,0.174,0.525,76.975,4
1aKvZDoLGkNMxoRYgkckZG,Magnetic,ILLIT,36cgvBn0aadzOijnjjwqMN,pop,8,24,42,VN,2024-03-27,68,False,160688,SUPER REAL ME,2024-03-25,0.797,0.668,6,-5.819,1,0.0687,0.257,0.0,0.0876,0.69,131.067,4
1bG6Q8sR8jda7ryI365y8o,Những Lời Hứa Bỏ Quên,Vũ.,57g2v7gJZepcwsuwssIfZs,acoustic,9,0,-1,VN,2024-03-27,70,False,236262,Những Lời Hứa Bỏ Quên,2023-12-14,0.535,0.661,0,-7.797,1,0.0314,0.716,2.23e-05,0.125,0.337,135.054,4
3ZbZtdEw9U0uZW4tZItIwq,Chịu Cách Mình Nói Thua,RHYDER,1W2pigH6UYwuTuFbwoSfVZ,pop,10,-2,-1,VN,2024-03-27,69,False,181558,Chịu Cách Mình Nói Thua,2023-11-22,0.628,0.698,10,-6.757,0,0.0348,0.146,0.0,0.109,0.341,154.061,4
1khMN4Adfi3LrZvxOq4YM5,"Buồn Hay Vui (feat. RPT MCK, Obito, Ronboogz & Boyzed)",VSOUL,22MX8BG5870DGzpNricY7q,hip-hop,11,-1,1,VN,2024-03-27,68,False,291750,"Buồn Hay Vui (feat. RPT MCK, Obito, Ronboogz & Boyzed)",2023-12-25,0.548,0.611,5,-8.065,0,0.0837,0.266,0.0,0.174,0.401,79.837,4
4exlWP8cokkWVCvyP3kg7c,nếu lúc đó,tlinh,3diftVOq7aEIebXKkC34oR,hip-hop,12,-1,4,VN,2024-03-27,63,False,263752,ái,2023-08-16,0.632,0.577,4,-8.482,1,0.0319,0.333,0.000163,0.16,0.359,140.035,4
2o1pb13quMReXZqE7jWsgq,intro (end of the world),Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,pop,13,3,37,VN,2024-03-27,87,True,92400,eternal sunshine,2024-03-08,0.501,0.373,10,-9.488,1,0.0493,0.671,0.0,0.177,0.38,84.682,4
4NTanSVXBkQ2NmDEbr2vLE,Trái đất ôm Mặt trời,Kai Đinh,3E6LGptA8lBEXPHAQCE3vr,electronic,14,-2,0,VN,2024-03-27,68,False,194703,Trái đất ôm Mặt trời,2023-12-18,0.686,0.656,5,-6.375,0,0.0562,0.612,5.45e-06,0.394,0.65,138.059,4
36OyVzUmUFb1MTTzy3YXbh,"Sau Lời Từ Khước (Theme Song From ""MAI"")",Phan Mạnh Quỳnh,0aNyWetkjBvIdZvJY00yEa,acoustic,15,0,-4,VN,2024-03-27,68,False,250122,"Sau Lời Từ Khước (Theme Song From ""MAI"")",2024-02-14,0.421,0.425,6,-8.667,1,0.0537,0.779,0.0,0.0915,0.465,203.774,4
4PCh6DAkUYKnEmvjV4ouOs,Nâng Chén Tiêu Sầu,Bích Phương,5fa13NJjmn2uQ3dxZDi2Ge,pop,16,-3,1,VN,2024-03-27,64,False,185277,Nâng Chén Tiêu Sầu,2024-03-08,0.855,0.546,11,-7.492,0,0.0324,0.751,0.0111,0.104,0.463,107.983,4
3K7RddI2L8Wiv7uIbrhfLc,Rồi Em Sẽ Gặp Một Chàng Trai Khác (feat. HippoHappy),The Masked Singer,1dwfi5uS5pfQMhAic73Q7L,other,17,-3,-4,VN,2024-03-27,67,False,303968,(Tập 14) Ca Sĩ Mặt Nạ Mùa 2 [The Masked Singer Vietnam],2023-11-12,0.636,0.402,10,-7.858,1,0.0386,0.813,0.0,0.115,0.293,127.95,4
51ZQ1vr10ffzbwIjDCwqm4,we can't be friends (wait for your love),Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,pop,18,-1,0,VN,2024-03-27,94,False,228639,eternal sunshine,2024-03-08,0.645,0.663,5,-8.305,1,0.0447,0.0657,3.18e-05,0.0751,0.287,115.83,4
5C1O3fpMsiisJpHiB1uuDf,ĐỢI (Prod. RIO),52Hz,1y28JlO6rDMUB5rkcA4RAh,hip-hop,19,1,0,VN,2024-03-27,67,False,197000,ĐỢI (Prod. RIO),2023-12-15,0.505,0.499,2,-9.134,1,0.0309,0.425,0.0852,0.0574,0.237,77.767,4
